1,8/18/09,2:32:57,1,1
2,8/25/00,20:23:52,2,2
3,2/12/12,6:24:17,3,3
4,3/22/83,13:29:28,4,4
5,8/1/86,0:09:58,5,5
6,2/17/09,20:17:03,6,6
7,4/22/98,18:53:07,7,7
8,8/8/93,12:18:32,8,8
9,2/4/01,12:52:36,9,9
10,8/8/11,8:23:16,10,10
11,8/31/11,5:32:46,11,11
12,9/11/84,12:27:36,12,12
13,7/25/90,11:20:09,13,13
14,4/4/10,22:11:32,14,14
15,10/22/99,0:02:19,15,15
16,11/2/89,22:10:33,16,16
17,12/6/03,13:16:09,17,17
18,4/13/90,0:49:21,18,18
19,4/19/09,20:21:57,19,19
20,3/18/92,7:31:58,20,20
21,6/17/12,16:54:53,21,21
22,9/18/06,18:42:15,22,22
23,2/7/93,12:14:32,23,23
24,8/17/84,18:14:58,24,24
25,7/6/11,0:05:44,25,25
26,11/15/93,3:35:29,26,26
27,4/27/87,12:49:25,27,27
28,6/5/07,13:37:00,28,28
29,2/23/07,4:58:36,29,29
30,9/1/98,1:38:33,30,30
31,11/19/03,9:58:35,31,31
32,3/25/83,12:13:36,32,32
33,8/10/84,18:45:05,33,33
34,11/19/07,7:45:25,34,34
35,1/4/94,17:55:24,35,35
36,11/6/95,10:52:45,36,36
37,2/2/08,6:29:20,37,37
38,4/25/85,10:29:47,38,38
39,1/1/97,20:16:11,39,39
40,12/6/94,13:30:54,40,40
41,11/13/93,3:26:21,41,41
42,8/5/96,15:30:18,42,42
43,11/21/07,6:46:29,43,43
44,8/5/94,10:32:00,44,44
45,9/5/01,16:35:43,45,45
46,11/27/94,1:08:30,46,46
47,5/27/02,22:32:49,47,47
48,5/24/98,1:59:29,48,48
49,5/12/86,12:10:38,49,49
50,7/30/03,0:20:03,50,50
51,11/17/09,21:09:04,51,51
52,3/27/13,8:48:54,52,52
53,12/24/99,11:12:32,53,53
54,6/10/88,16:40:51,54,54
55,11/4/86,10:55:08,55,55
56,2/21/92,23:00:02,56,56
57,1/22/80,11:45:58,57,57
58,9/12/90,6:48:24,58,58
59,10/2/84,15:45:21,59,59
60,6/1/87,13:35:29,60,60
61,3/23/92,1:01:29,61,61
62,2/21/98,5:34:24,62,62
63,1/2/03,12:59:23,63,63
64,2/13/89,15:33:15,64,64
65,10/18/08,12:08:49,65,65
66,4/12/88,11:05:20,66,66
67,1/13/02,21:44:52,67,67
68,3/15/04,6:53:56,68,68
69,10/7/95,19:20:31,69,69
70,8/9/04,1:56:51,70,70
71,11/12/10,22:34:43,71,71
72,3/12/02,15:06:05,72,72
73,3/10/84,18:28:32,73,73
74,9/23/05,21:23:04,74,74
75,8/19/13,18:03:28,75,75
76,3/7/03,22:53:02,76,76
77,5/17/03,13:35:22,77,77
78,2/13/84,9:05:56,78,78
79,7/20/95,17:18:39,79,79
80,3/27/02,13:54:42,80,80
81,9/22/86,14:52:35,81,81
82,2/15/82,5:02:21,82,82
83,10/31/04,2:28:53,83,83
84,1/2/00,1:31:52,84,84
85,10/23/99,10:27:58,85,85
86,9/10/04,15:31:29,86,86
87,4/24/92,23:03:13,87,87
88,9/1/92,13:43:27,88,88
89,9/4/83,17:26:01,89,89
90,3/7/81,16:57:23,90,90
91,2/14/95,19:18:52,91,91
92,8/17/10,10:00:12,92,92
93,12/15/02,6:40:44,93,93
94,8/10/83,11:22:04,94,94
95,10/18/09,13:07:24,95,95
96,2/6/93,13:20:22,96,96
97,9/12/94,1:59:48,97,97
98,11/7/10,7:38:12,98,98
99,1/20/91,22:44:59,99,99
100,4/18/82,18:08:21,100,100
101,1/14/84,23:31:35,17,101
102,6/25/87,6:29:58,26,102
103,11/1/82,22:22:07,59,103
104,4/2/00,19:04:46,31,104
105,2/1/96,19:51:40,53,105
106,9/27/87,14:16:44,77,106
107,8/7/91,4:51:37,48,107
108,7/21/01,23:32:55,49,108
109,5/28/96,4:21:46,45,109
110,8/28/94,16:59:10,51,110
111,11/24/97,16:21:38,16,111
112,10/10/95,11:18:00,47,112
113,5/29/00,6:45:55,81,113
114,8/17/86,1:05:12,28,114
115,10/24/83,6:24:18,31,115
116,7/25/13,12:23:21,35,116
117,8/13/90,8:14:17,69,117
118,4/18/97,2:18:49,61,118
119,1/20/90,7:24:39,34,119
120,6/2/09,12:02:56,89,120
121,1/26/82,14:58:18,44,121
122,11/6/07,14:28:25,91,122
123,2/22/09,23:24:10,86,123
124,7/8/11,4:06:23,24,124
125,12/25/81,18:34:52,86,125
126,5/16/80,10:43:25,100,126
127,12/28/98,19:09:38,59,127
128,7/8/10,13:00:24,75,128
129,10/27/95,12:58:43,94,129
130,4/28/03,17:58:58,21,130
131,2/18/80,15:17:05,65,131
132,10/22/98,8:15:40,62,132
133,5/22/09,9:01:30,59,133
134,11/27/06,4:38:27,84,134
135,5/19/10,18:38:14,71,135
136,6/29/03,1:40:11,39,136
137,4/20/09,18:35:06,82,137
138,10/21/03,4:59:12,85,138
139,6/16/84,6:32:27,12,139
140,12/7/03,8:22:45,98,140
141,4/7/95,1:13:23,95,141
142,10/31/93,3:48:36,58,142
143,6/18/03,4:46:52,61,143
144,8/19/86,0:13:43,28,144
145,11/9/96,17:23:50,1,145
146,2/18/87,15:32:46,24,146
147,1/29/13,20:54:31,70,147
148,4/30/12,5:53:09,92,148
149,8/6/96,21:48:56,8,149
150,7/24/91,12:13:37,58,150
151,12/18/12,2:12:52,73,151
152,10/4/84,7:34:55,39,152
153,9/26/81,6:20:00,10,153
154,4/25/84,8:01:11,35,154
155,8/21/04,14:26:15,12,155
156,7/4/01,21:06:48,81,156
157,8/31/90,18:26:23,47,157
158,2/15/99,10:10:40,3,158
159,9/15/01,15:14:29,37,159
160,2/3/82,2:23:51,9,160
161,10/22/85,12:34:05,70,161
162,12/30/84,23:13:10,26,162
163,5/20/88,0:26:55,58,163
164,7/3/97,9:46:45,91,164
165,2/21/01,2:33:46,35,165
166,2/22/04,16:41:44,8,166
167,12/6/11,1:08:48,32,167
168,3/31/92,6:55:07,68,168
169,12/20/03,18:33:19,98,169
170,11/8/99,1:35:34,93,170
171,7/8/13,5:17:16,54,171
172,7/7/90,18:38:55,82,172
173,5/21/10,0:00:13,89,173
174,8/13/84,9:18:29,32,174
175,2/22/97,8:32:35,4,175
176,3/18/00,18:05:24,44,176
177,6/12/83,14:36:33,57,177
178,4/1/85,6:24:30,77,178
179,2/3/91,15:30:34,58,179
180,7/30/99,19:28:31,70,180
181,10/28/03,12:14:30,71,181
182,1/16/04,17:27:34,37,182
183,11/29/83,8:51:41,58,183
184,9/21/97,17:31:40,98,184
185,6/25/94,10:04:00,46,185
186,4/8/86,15:35:42,14,186
187,12/29/88,8:53:45,11,187
188,11/13/00,7:32:19,93,188
189,4/6/98,12:27:15,77,189
190,4/2/86,0:52:35,28,190
191,12/24/89,3:52:51,71,191
192,7/11/89,13:49:18,92,192
193,11/9/90,20:13:20,50,193
194,12/15/93,12:09:52,51,194
195,1/22/11,18:28:55,69,195
196,7/28/83,23:35:38,56,196
197,12/7/06,12:22:11,15,197
198,5/5/06,9:08:09,25,198
199,10/20/81,14:35:44,26,199
200,8/27/93,10:31:02,4,200
201,10/26/83,10:43:09,16,201
202,5/3/92,21:52:43,95,202
203,12/4/13,9:45:18,55,203
204,9/19/10,2:25:33,91,204
205,6/16/82,23:45:35,22,205
206,6/5/84,17:03:42,5,206
207,2/26/94,21:25:00,98,207
208,11/11/93,5:30:12,2,208
209,1/14/85,15:50:23,67,209
210,10/7/11,19:12:37,36,210
211,12/31/83,20:37:31,4,211
212,4/19/96,11:07:46,64,212
213,11/5/94,12:56:29,6,213
214,2/21/90,5:40:01,97,214
215,5/29/99,20:54:18,38,215
216,2/28/92,3:34:08,76,216
217,9/5/81,7:57:42,76,217
218,10/4/01,21:52:35,93,218
219,4/16/89,3:56:55,4,219
220,3/4/96,6:42:02,67,220
221,7/31/93,22:42:54,65,221
222,8/11/10,21:02:54,7,222
223,9/1/86,15:23:15,62,223
224,4/9/96,21:34:07,4,224
225,9/28/86,18:48:18,37,225
226,8/12/88,0:10:46,21,226
227,10/27/91,15:30:20,12,227
228,6/24/85,1:42:47,72,228
229,1/30/96,11:50:04,33,229
230,10/6/94,3:06:24,5,230
231,1/10/88,20:44:03,40,231
232,6/8/11,23:24:41,66,232
233,6/25/80,19:52:16,76,233
234,7/31/10,8:38:00,79,234
235,4/4/83,4:24:11,86,235
236,4/23/88,1:36:49,63,236
237,6/7/85,19:52:18,1,237
238,5/29/81,1:54:17,89,238
239,3/2/84,4:35:42,97,239
240,1/6/83,7:38:45,27,240
241,8/30/88,20:09:12,82,241
242,10/20/89,15:36:40,67,242
243,11/8/93,11:44:15,59,243
244,7/24/92,5:29:54,9,244
245,1/16/07,6:46:16,76,245
246,2/27/91,11:05:46,12,246
247,8/16/88,22:59:50,63,247
248,7/29/93,13:32:05,49,248
249,10/28/89,1:48:11,10,249
250,2/13/82,8:28:40,6,250
251,9/9/88,9:23:01,87,251
252,8/18/95,2:44:28,13,252
253,3/1/84,4:58:14,33,253
254,8/1/88,7:27:36,4,254
255,4/16/06,12:55:56,63,255
256,2/25/03,8:12:47,25,256
257,5/20/92,12:31:48,36,257
258,8/26/98,12:44:09,27,258
259,2/22/07,9:40:27,98,259
260,1/31/80,9:01:22,28,260
261,6/19/90,13:28:00,74,261
262,11/10/89,18:31:10,98,262
263,4/4/90,3:09:10,86,263
264,1/18/12,3:02:11,73,264
265,9/15/90,1:42:37,26,265
266,1/18/93,8:07:16,20,266
